VALOR;UNIDAD;VIGENCIADESDE;VIGENCIAHASTA
791.73;COP;9/07/93;9/07/93
793.18;COP;10/07/93;12/07/93
794.67;COP;13/07/93;13/07/93
795.66;COP;14/07/93;14/07/93
797.00;COP;15/07/93;15/07/93
797.06;COP;16/07/93;16/07/93
797.31;COP;17/07/93;19/07/93
797.41;COP;20/07/93;21/07/93
839.14;COP;4/05/94;4/05/94
841.00;COP;5/05/94;5/05/94
841.25;COP;6/05/94;6/05/94
841.70;COP;7/05/94;9/05/94
841.27;COP;10/05/94;10/05/94
841.33;COP;11/05/94;11/05/94
841.92;COP;12/05/94;12/05/94
843.24;COP;13/05/94;13/05/94
842.23;COP;14/05/94;17/05/94
842.21;COP;18/05/94;18/05/94
842.83;COP;19/05/94;19/05/94
842.64;COP;20/05/94;20/05/94
842.33;COP;21/05/94;23/05/94
842.92;COP;24/05/94;24/05/94
843.08;COP;25/05/94;25/05/94
842.22;COP;26/05/94;26/05/94
841.86;COP;27/05/94;27/05/94
840.93;COP;28/05/94;30/05/94
841.12;COP;31/05/94;31/05/94
841.93;COP;1/06/94;1/06/94
842.00;COP;2/06/94;2/06/94
841.44;COP;3/06/94;3/06/94
840.37;COP;4/06/94;7/06/94
839.56;COP;8/06/94;8/06/94
838.03;COP;9/06/94;9/06/94
834.96;COP;10/06/94;10/06/94
833.19;COP;11/06/94;14/06/94
833.16;COP;15/06/94;15/06/94
2,346.04;COP;12/02/05;14/02/05
2,338.27;COP;15/02/05;15/02/05
2,330.62;COP;16/02/05;16/02/05
2,331.70;COP;17/02/05;17/02/05
2,327.45;COP;18/02/05;18/02/05
2,318.12;COP;19/02/05;22/02/05
2,311.83;COP;23/02/05;23/02/05
2,308.58;COP;24/02/05;24/02/05
2,308.70;COP;25/02/05;25/02/05
2,323.77;COP;26/02/05;28/02/05
2,327.98;COP;1/03/05;1/03/05
2,329.67;COP;2/03/05;2/03/05
2,333.65;COP;3/03/05;3/03/05
2,333.70;COP;4/03/05;4/03/05
2,338.93;COP;5/03/05;7/03/05
2,324.89;COP;8/03/05;8/03/05
2,325.69;COP;9/03/05;9/03/05
2,334.11;COP;10/03/05;10/03/05
2,340.34;COP;11/03/05;11/03/05
2,332.72;COP;12/03/05;14/03/05
2,649.32;COP;9/08/02;9/08/02
2,568.80;COP;10/08/02;12/08/02
2,595.80;COP;13/08/02;13/08/02
2,657.98;COP;14/08/02;14/08/02
2,635.87;COP;15/08/02;15/08/02
2,648.77;COP;16/08/02;16/08/02
2,663.61;COP;17/08/02;20/08/02
2,620.91;COP;21/08/02;21/08/02
2,626.17;COP;22/08/02;22/08/02
2,652.96;COP;23/08/02;23/08/02
2,643.37;COP;24/08/02;26/08/02
2,653.29;COP;27/08/02;27/08/02
2,672.25;COP;28/08/02;28/08/02
2,688.64;COP;29/08/02;29/08/02
2,712.46;COP;30/08/02;30/08/02
2,703.55;COP;31/08/02;2/09/02
2,679.51;COP;3/09/02;3/09/02
2,677.39;COP;4/09/02;4/09/02
2,694.51;COP;5/09/02;5/09/02
2,714.77;COP;6/09/02;6/09/02
2,712.14;COP;7/09/02;9/09/02
2,703.63;COP;10/09/02;10/09/02
2,707.58;COP;11/09/02;11/09/02
2,718.85;COP;12/09/02;12/09/02
2,730.91;COP;13/09/02;13/09/02
2,741.29;COP;14/09/02;16/09/02
2,758.95;COP;17/09/02;17/09/02
2,783.44;COP;18/09/02;18/09/02
2,785.81;COP;19/09/02;19/09/02
2,789.01;COP;20/09/02;20/09/02
2,815.05;COP;21/09/02;23/09/02
2,825.32;COP;27/09/02;27/09/02
2,828.08;COP;28/09/02;30/09/02
1,792.68;COP;6/08/11;8/08/11
1,811.18;COP;9/08/11;9/08/11
1,872.01;COP;5/02/11;7/02/11
1,871.81;COP;8/02/11;8/02/11
1,875.32;COP;9/02/11;9/02/11
1,891.54;COP;10/02/11;10/02/11
1,889.10;COP;11/02/11;11/02/11
1,880.37;COP;12/02/11;14/02/11
1,891.84;COP;15/02/11;15/02/11
1,902.01;COP;16/02/11;16/02/11
1,907.69;COP;17/02/11;17/02/11
1,893.46;COP;18/02/11;18/02/11
1,879.15;COP;19/02/11;22/02/11
1,889.69;COP;23/02/11;23/02/11
1,898.28;COP;24/02/11;24/02/11
1,898.39;COP;25/02/11;25/02/11
1,895.56;COP;26/02/11;28/02/11
1,907.37;COP;1/03/11;1/03/11
1,913.21;COP;2/03/11;2/03/11
1,916.05;COP;3/03/11;3/03/11
1,904.73;COP;4/03/11;4/03/11
1,890.23;COP;5/03/11;7/03/11
1,893.17;COP;8/03/11;8/03/11
1,889.85;COP;9/03/11;9/03/11
1,879.49;COP;10/03/11;10/03/11
1,871.97;COP;11/03/11;11/03/11
1,866.20;COP;12/03/11;14/03/11
1,876.29;COP;15/03/11;15/03/11
1,887.67;COP;16/03/11;16/03/11
1,892.62;COP;17/03/11;17/03/11
1,876.78;COP;18/03/11;18/03/11
1,874.79;COP;19/03/11;22/03/11
1,866.34;COP;23/03/11;23/03/11
1,867.74;COP;24/03/11;24/03/11
1,865.11;COP;25/03/11;25/03/11
1,871.37;COP;26/03/11;28/03/11
1,877.84;COP;29/03/11;29/03/11
1,888.00;COP;30/03/11;30/03/11
1,879.47;COP;31/03/11;31/03/11
1,870.60;COP;1/04/11;1/04/11
1,858.95;COP;2/04/11;4/04/11
1,846.78;COP;5/04/11;5/04/11
1,838.29;COP;6/04/11;6/04/11
1,826.97;COP;7/04/11;7/04/11
1,825.09;COP;8/04/11;8/04/11
1,817.35;COP;9/04/11;11/04/11
1,815.79;COP;12/04/11;12/04/11
1,818.14;COP;13/04/11;13/04/11
1,818.91;COP;14/04/11;14/04/11
1,811.10;COP;15/04/11;15/04/11
1,800.63;COP;16/04/11;18/04/11
1,799.79;COP;19/04/11;19/04/11
1,790.54;COP;20/04/11;20/04/11
1,782.59;COP;21/04/11;25/04/11
1,781.56;COP;26/04/11;26/04/11
1,787.88;COP;27/04/11;27/04/11
1,784.11;COP;28/04/11;28/04/11
1,767.54;COP;29/04/11;29/04/11
1,768.19;COP;30/04/11;2/05/11
1,768.37;COP;3/05/11;3/05/11
1,767.05;COP;4/05/11;4/05/11
1,763.45;COP;5/05/11;5/05/11
1,769.46;COP;6/05/11;6/05/11
1,763.12;COP;7/05/11;9/05/11
1,779.70;COP;10/05/11;10/05/11
1,791.72;COP;11/05/11;11/05/11
1,798.66;COP;12/05/11;12/05/11
1,807.86;COP;13/05/11;13/05/11
1,805.37;COP;14/05/11;16/05/11
1,814.98;COP;17/05/11;17/05/11
1,826.03;COP;18/05/11;18/05/11
1,824.62;COP;19/05/11;19/05/11
1,814.99;COP;20/05/11;20/05/11
1,819.86;COP;21/05/11;23/05/11
1,828.12;COP;24/05/11;24/05/11
1,828.64;COP;25/05/11;25/05/11
1,831.58;COP;26/05/11;26/05/11
1,829.75;COP;27/05/11;27/05/11
1,817.34;COP;28/05/11;31/05/11
1,797.83;COP;1/06/11;1/06/11
1,789.41;COP;2/06/11;2/06/11
1,784.12;COP;3/06/11;3/06/11
1,785.05;COP;4/06/11;7/06/11
1,770.13;COP;8/06/11;8/06/11
1,769.83;COP;9/06/11;9/06/11
1,772.59;COP;10/06/11;10/06/11
1,774.94;COP;11/06/11;13/06/11
1,777.64;COP;14/06/11;14/06/11
1,774.24;COP;15/06/11;15/06/11
1,781.40;COP;16/06/11;16/06/11
1,793.92;COP;17/06/11;17/06/11
1,787.80;COP;18/06/11;20/06/11
1,789.47;COP;21/06/11;21/06/11
1,780.48;COP;22/06/11;22/06/11
1,779.10;COP;23/06/11;23/06/11
1,788.11;COP;24/06/11;24/06/11
1,787.80;COP;25/06/11;28/06/11
1,786.73;COP;29/06/11;29/06/11
1,780.16;COP;30/06/11;30/06/11
1,772.32;COP;1/07/11;1/07/11
1,762.59;COP;2/07/11;5/07/11
1,766.57;COP;6/07/11;6/07/11
1,767.47;COP;7/07/11;7/07/11
1,759.38;COP;8/07/11;8/07/11
1,759.41;COP;9/07/11;11/07/11
1,768.42;COP;12/07/11;12/07/11
1,765.32;COP;13/07/11;13/07/11
1,758.25;COP;14/07/11;14/07/11
1,748.41;COP;15/07/11;15/07/11
1,750.90;COP;16/07/11;18/07/11
1,758.99;COP;19/07/11;19/07/11
1,757.49;COP;20/07/11;21/07/11
1,756.38;COP;22/07/11;22/07/11
1,757.35;COP;23/07/11;25/07/11
1,768.02;COP;26/07/11;26/07/11
1,759.88;COP;27/07/11;27/07/11
1,764.89;COP;28/07/11;28/07/11
1,771.15;COP;29/07/11;29/07/11
1,777.82;COP;30/07/11;1/08/11
1,771.81;COP;2/08/11;2/08/11
1,765.53;COP;3/08/11;3/08/11
1,772.52;COP;4/08/11;4/08/11
1,781.33;COP;5/08/11;5/08/11
1,811.68;COP;10/08/11;10/08/11
1,800.97;COP;11/08/11;11/08/11
2,958.15;COP;1/04/03;1/04/03
2,958.56;COP;2/04/03;2/04/03
2,850.65;COP;1/10/02;1/10/02
2,885.48;COP;2/10/02;2/10/02
2,888.23;COP;3/10/02;3/10/02
2,881.78;COP;4/10/02;4/10/02
2,876.40;COP;5/10/02;7/10/02
2,869.73;COP;8/10/02;8/10/02
3,368.76;COP;24/05/19;24/05/19
3,398.05;COP;22/02/20;24/02/20
3,647.73;COP;19/11/20;19/11/20
3,095.66;COP;11/04/19;11/04/19
3,375.29;COP;30/05/19;30/05/19
3,995.83;COP;27/03/20;27/03/20
3,683.49;COP;16/09/20;16/09/20
3,873.80;COP;25/09/20;25/09/20
3,410.82;COP;18/12/20;18/12/20
3,826.89;COP;17/03/22;17/03/22
3,092.39;COP;21/03/19;21/03/19
3,622.36;COP;2/03/21;2/03/21
3,966.27;COP;30/04/22;2/05/22
4,410.14;COP;22/07/22;22/07/22
4,948.14;COP;26/10/22;26/10/22
3,398.40;COP;28/01/20;28/01/20
4,008.78;COP;4/04/20;6/04/20
4,046.04;COP;29/04/20;29/04/20
3,628.20;COP;22/07/20;22/07/20
3,665.41;COP;27/03/21;29/03/21
4,801.06;COP;16/11/22;16/11/22
3,340.96;COP;23/05/19;23/05/19
3,642.29;COP;3/06/21;3/06/21
3,862.95;COP;3/03/22;3/03/22
3,813.41;COP;8/03/22;8/03/22
3,128.47;COP;4/04/19;4/04/19
3,136.69;COP;16/04/19;16/04/19
3,467.60;COP;4/10/19;4/10/19
3,870.31;COP;14/04/20;14/04/20
3,578.29;COP;25/02/21;25/02/21
3,753.30;COP;2/09/21;2/09/21
3,997.71;COP;23/12/21;23/12/21
4,819.42;COP;29/10/22;31/10/22
3,160.87;COP;17/04/19;17/04/19
3,395.25;COP;26/10/19;28/10/19
3,816.65;COP;4/05/21;4/05/21
3,948.33;COP;4/12/21;6/12/21
3,126.20;COP;6/04/19;8/04/19
3,160.48;COP;18/04/19;22/04/19
3,347.86;COP;18/12/19;18/12/19
3,615.75;COP;11/07/20;13/07/20
3,635.19;COP;18/11/20;18/11/20
3,543.28;COP;6/02/21;8/02/21
3,835.67;COP;24/09/21;24/09/21
3,886.79;COP;9/04/20;13/04/20
3,746.46;COP;12/06/20;12/06/20
3,633.42;COP;10/07/20;10/07/20
4,033.37;COP;19/01/22;19/01/22
4,346.91;COP;13/09/22;13/09/22
3,266.72;COP;14/06/19;14/06/19
3,217.18;COP;6/07/19;8/07/19
3,183.01;COP;19/07/19;19/07/19
3,387.72;COP;25/10/19;25/10/19
3,421.26;COP;16/11/19;18/11/19
3,941.92;COP;14/03/20;16/03/20
4,153.91;COP;20/03/20;20/03/20
4,104.90;COP;25/03/20;25/03/20
3,882.27;COP;9/05/20;11/05/20
3,827.27;COP;22/08/20;24/08/20
3,736.91;COP;31/03/21;31/03/21
3,597.18;COP;9/06/21;9/06/21
3,856.32;COP;14/10/20;14/10/20
3,899.87;COP;10/12/21;10/12/21
3,946.88;COP;16/02/22;16/02/22
4,395.63;COP;16/07/22;18/07/22
3,145.55;COP;27/03/19;27/03/19
3,149.99;COP;23/04/19;23/04/19
3,233.97;COP;1/05/19;2/05/19
4,065.50;COP;3/04/20;3/04/20
3,867.32;COP;26/08/20;26/08/20
3,339.19;COP;2/11/19;5/11/19
3,341.01;COP;9/11/19;12/11/19
3,478.36;COP;14/01/21;14/01/21
3,623.61;COP;9/03/21;9/03/21
3,420.99;COP;21/08/19;21/08/19
3,329.98;COP;19/12/19;19/12/19
3,448.89;COP;11/12/20;11/12/20
3,836.95;COP;30/07/21;30/07/21
3,816.14;COP;9/09/21;9/09/21
3,917.75;COP;11/02/22;11/02/22
4,337.28;COP;6/08/22;8/08/22
3,858.21;COP;15/04/20;15/04/20
3,760.38;COP;29/08/20;31/08/20
3,982.60;COP;29/01/22;31/01/22
4,386.13;COP;30/08/22;30/08/22
3,445.76;COP;8/10/19;8/10/19
3,454.56;COP;10/10/19;10/10/19
3,272.62;COP;11/01/20;13/01/20
3,425.22;COP;26/02/20;26/02/20
4,020.94;COP;24/04/20;24/04/20
3,878.94;COP;30/09/20;30/09/20
3,947.83;COP;27/01/22;27/01/22
4,129.87;COP;25/06/22;28/06/22
3,262.81;COP;30/07/19;30/07/19
3,776.73;COP;23/10/20;23/10/20
3,635.12;COP;25/03/21;25/03/21
3,758.65;COP;21/04/22;21/04/22
3,435.71;COP;27/09/19;27/09/19
4,054.54;COP;1/04/20;1/04/20
3,843.59;COP;15/10/20;15/10/20
3,257.06;COP;11/06/19;11/06/19
3,782.66;COP;23/05/20;26/05/20
3,638.22;COP;15/07/20;15/07/20
3,718.69;COP;29/07/20;29/07/20
3,495.39;COP;29/12/20;29/12/20
3,738.19;COP;22/05/21;24/05/21
3,177.94;COP;24/04/19;24/04/19
3,863.60;COP;24/09/20;24/09/20
3,598.77;COP;10/03/21;10/03/21
4,016.50;COP;14/06/22;14/06/22
4,218.48;COP;17/08/22;17/08/22
3,313.72;COP;18/05/19;20/05/19
3,248.91;COP;20/06/19;20/06/19
3,725.56;COP;27/05/20;27/05/20
3,733.27;COP;20/06/20;23/06/20
3,432.50;COP;31/12/20;4/01/21
3,428.04;COP;7/01/21;7/01/21
4,198.77;COP;2/07/22;5/07/22
3,780.39;COP;11/03/20;11/03/20
3,849.53;COP;30/10/20;30/10/20
4,815.09;COP;20/10/22;20/10/22
4,875.91;COP;24/11/22;25/11/22
4,064.81;COP;31/03/20;31/03/20
4,045.01;COP;22/04/20;22/04/20
3,983.29;COP;30/04/20;30/04/20
3,792.13;COP;21/08/20;21/08/20
4,273.82;COP;11/08/22;11/08/22
3,296.85;COP;31/07/19;31/07/19
3,380.92;COP;18/09/19;18/09/19
4,110.53;COP;14/05/22;16/05/22
4,627.61;COP;7/10/22;7/10/22
3,290.12;COP;9/05/19;9/05/19
3,291.79;COP;1/08/19;1/08/19
3,431.28;COP;7/08/19;8/08/19
3,478.57;COP;5/12/19;5/12/19
3,432.89;COP;12/02/20;12/02/20
4,086.34;COP;26/03/20;26/03/20
3,901.34;COP;12/05/20;12/05/20
3,842.34;COP;2/10/20;2/10/20
3,477.48;COP;22/01/21;22/01/21
3,177.76;COP;23/07/19;23/07/19
3,438.61;COP;4/09/19;4/09/19
3,281.40;COP;27/12/19;27/12/19
3,775.53;COP;2/07/21;2/07/21
3,191.17;COP;22/06/19;25/06/19
3,294.05;COP;28/12/19;30/12/19
3,208.37;COP;25/08/15;25/08/15
3,287.03;COP;8/12/15;9/12/15
3,841.94;COP;29/09/21;29/09/21
3,996.28;COP;22/12/21;22/12/21
3,441.40;COP;17/08/19;20/08/19
3,518.19;COP;17/02/21;17/02/21
3,286.63;COP;18/06/19;18/06/19
2,851.14;COP;30/04/16;2/05/16
3,932.40;COP;23/02/22;23/02/22
3,433.94;COP;26/11/19;26/11/19
4,082.75;COP;4/01/22;4/01/22
3,469.76;COP;15/01/21;15/01/21
3,917.52;COP;12/02/22;14/02/22
2,952.37;COP;6/05/16;6/05/16
3,204.27;COP;11/03/16;11/03/16
3,913.26;COP;23/11/21;23/11/21
3,003.35;COP;19/08/15;19/08/15
3,314.24;COP;23/02/16;23/02/16
3,135.28;COP;8/03/16;8/03/16
3,149.12;COP;4/12/15;4/12/15
2,983.12;COP;15/08/15;18/08/15
3,646.15;COP;10/11/20;10/11/20
3,108.70;COP;19/11/15;19/11/15
3,367.02;COP;9/02/16;9/02/16
3,235.45;COP;14/01/16;14/01/16
3,973.06;COP;18/04/20;20/04/20
3,086.82;COP;24/11/15;24/11/15
3,377.72;COP;20/09/19;20/09/19
3,317.72;COP;17/12/15;17/12/15
3,366.63;COP;28/01/16;28/01/16
3,000.63;COP;1/04/16;1/04/16
3,115.22;COP;9/04/19;9/04/19
3,310.16;COP;26/02/16;26/02/16
3,932.72;COP;1/05/20;4/05/20
2,819.63;COP;5/11/15;5/11/15
3,815.22;COP;8/07/21;8/07/21
2,966.12;COP;14/08/15;14/08/15
3,172.03;COP;25/12/15;28/12/15
3,924.54;COP;8/05/20;8/05/20
3,375.80;COP;27/01/16;27/01/16
3,522.41;COP;6/03/20;6/03/20
3,944.37;COP;24/11/21;24/11/21
3,205.60;COP;3/03/16;3/03/16
3,833.34;COP;10/06/22;10/06/22
3,651.93;COP;18/07/20;21/07/20
3,246.51;COP;13/01/16;13/01/16
2,935.86;COP;11/11/15;12/11/15
2,833.78;COP;3/05/16;3/05/16
3,597.47;COP;5/06/20;5/06/20
3,175.88;COP;16/03/16;16/03/16
3,382.19;COP;29/10/19;29/10/19
3,073.23;COP;14/11/15;17/11/15
3,099.28;COP;24/09/15;24/09/15
2,942.16;COP;5/05/16;5/05/16
4,422.77;COP;1/09/22;1/09/22
3,281.74;COP;23/01/16;25/01/16
3,558.63;COP;5/02/21;5/02/21
4,968.94;COP;25/10/22;25/10/22
3,240.44;COP;4/05/19;6/05/19
3,202.01;COP;21/06/19;21/06/19
3,936.41;COP;15/12/21;15/12/21
3,076.29;COP;9/04/16;11/04/16
3,061.85;COP;2/10/15;2/10/15
3,660.18;COP;3/07/20;3/07/20
3,142.11;COP;1/12/15;1/12/15
2,966.68;COP;22/10/15;22/10/15
3,392.60;COP;29/01/20;29/01/20
3,430.31;COP;7/12/19;9/12/19
2,906.95;COP;5/08/15;5/08/15
3,362.48;COP;29/05/19;29/05/19
3,923.53;COP;20/11/21;22/11/21
2,928.69;COP;15/10/15;15/10/15
4,004.07;COP;3/05/22;3/05/22
3,569.45;COP;19/03/21;19/03/21
3,634.07;COP;9/04/21;9/04/21
3,356.00;COP;15/12/15;15/12/15
3,255.19;COP;24/12/15;24/12/15
3,372.23;COP;13/12/19;13/12/19
3,149.47;COP;31/12/15;4/01/16
3,025.28;COP;16/09/15;16/09/15
3,327.02;COP;8/11/19;8/11/19
3,589.82;COP;24/03/21;24/03/21
3,706.06;COP;24/06/20;24/06/20
3,000.78;COP;15/04/16;15/04/16
3,105.40;COP;10/09/15;10/09/15
3,065.79;COP;19/03/16;22/03/16
3,653.70;COP;3/09/20;3/09/20
3,085.82;COP;6/04/16;6/04/16
3,812.77;COP;1/10/21;1/10/21
3,515.65;COP;13/02/21;16/02/21
3,843.77;COP;22/09/21;22/09/21
3,341.69;COP;25/02/16;25/02/16
3,409.82;COP;13/02/16;16/02/16
3,554.65;COP;9/02/21;9/02/21
3,627.86;COP;17/07/20;17/07/20
2,950.87;COP;28/10/15;28/10/15
3,058.80;COP;24/03/16;28/03/16
4,151.21;COP;1/07/22;1/07/22
2,896.19;COP;7/11/15;9/11/15
3,119.93;COP;4/09/15;4/09/15
3,782.65;COP;9/06/22;9/06/22
3,362.38;COP;26/01/16;26/01/16
3,227.79;COP;27/04/19;29/04/19
3,497.34;COP;3/10/19;3/10/19
3,027.20;COP;20/08/15;20/08/15
3,175.95;COP;15/03/16;15/03/16
3,012.96;COP;12/09/15;14/09/15
3,735.41;COP;26/05/21;26/05/21
3,755.29;COP;15/10/21;15/10/21
2,902.98;COP;4/08/15;4/08/15
3,854.47;COP;16/10/20;16/10/20
4,975.58;COP;2/11/22;2/11/22
3,195.47;COP;28/08/15;28/08/15
3,395.10;COP;30/01/20;30/01/20
3,109.32;COP;13/04/19;15/04/19
3,773.11;COP;24/06/21;24/06/21
3,784.15;COP;19/08/20;19/08/20
3,578.02;COP;18/03/21;18/03/21
2,943.97;COP;12/08/15;12/08/15
3,357.82;COP;31/05/19;31/05/19
3,851.07;COP;19/05/20;19/05/20
3,575.63;COP;16/03/21;16/03/21
3,179.22;COP;5/12/15;7/12/15
3,387.69;COP;3/02/16;3/02/16
3,036.57;COP;13/04/16;13/04/16
4,519.65;COP;15/07/22;15/07/22
3,155.22;COP;30/12/15;30/12/15
2,962.08;COP;26/04/16;26/04/16
2,912.08;COP;24/10/15;26/10/15
3,755.61;COP;13/08/20;13/08/20
3,307.24;COP;23/12/15;23/12/15
3,553.34;COP;20/03/21;23/03/21
2,945.97;COP;6/08/15;6/08/15
3,799.50;COP;7/06/22;7/06/22
3,582.41;COP;26/01/21;26/01/21
3,827.64;COP;12/03/22;14/03/22
3,904.17;COP;27/07/21;27/07/21
3,859.90;COP;29/09/20;29/09/20
4,840.60;COP;29/11/22;29/11/22
2,912.99;COP;20/10/15;20/10/15
3,836.85;COP;11/09/21;13/09/21
2,921.15;COP;10/11/15;10/11/15
2,999.38;COP;16/04/16;18/04/16
3,617.22;COP;14/07/20;14/07/20
3,926.06;COP;16/05/20;18/05/20
3,790.88;COP;8/06/22;8/06/22
3,093.64;COP;2/09/15;2/09/15
3,783.15;COP;15/08/20;18/08/20
3,079.97;COP;1/09/15;1/09/15
3,194.24;COP;26/08/15;26/08/15
3,203.03;COP;4/03/16;4/03/16
3,418.61;COP;11/12/19;11/12/19
3,459.55;COP;17/10/19;17/10/19
3,259.56;COP;11/12/15;11/12/15
2,975.13;COP;18/09/15;18/09/15
3,001.68;COP;22/09/15;22/09/15
3,053.65;COP;21/08/15;21/08/15
3,102.60;COP;22/08/15;24/08/15
3,382.71;COP;10/08/19;12/08/19
3,391.93;COP;10/02/16;10/02/16
3,765.96;COP;30/03/22;30/03/22
3,254.42;COP;9/01/20;9/01/20
3,142.34;COP;3/09/15;3/09/15
3,589.86;COP;11/06/21;11/06/21
3,080.57;COP;11/09/15;11/09/15
2,853.32;COP;6/11/15;6/11/15
3,666.17;COP;14/04/21;14/04/21
3,347.91;COP;22/01/20;22/01/20
4,268.30;COP;5/08/22;5/08/22
3,999.85;COP;18/12/21;20/12/21
2,979.54;COP;11/05/16;11/05/16
3,839.73;COP;9/10/20;9/10/20
3,047.31;COP;21/11/15;23/11/15
2,918.21;COP;27/10/15;27/10/15
2,825.25;COP;4/11/15;4/11/15
4,413.89;COP;14/09/22;14/09/22
3,792.98;COP;5/08/20;5/08/20
4,590.54;COP;1/10/22;3/10/22
3,706.95;COP;5/04/22;5/04/22
3,611.44;COP;28/11/20;30/11/20
3,645.14;COP;7/04/21;7/04/21
3,052.33;COP;30/03/16;30/03/16
3,099.75;COP;26/11/15;27/11/15
4,513.28;COP;12/07/22;12/07/22
3,660.15;COP;24/07/20;24/07/20
2,895.51;COP;4/05/16;4/05/16
3,169.51;COP;20/07/19;22/07/19
3,477.45;COP;1/10/19;1/10/19
3,826.77;COP;7/10/20;7/10/20
3,585.44;COP;29/01/21;29/01/21
3,774.25;COP;22/05/20;22/05/20
3,855.68;COP;22/07/21;22/07/21
3,050.31;COP;23/03/16;23/03/16
2,989.04;COP;17/09/15;17/09/15
3,006.35;COP;14/04/16;14/04/16
3,240.71;COP;15/01/16;15/01/16
3,756.67;COP;30/06/21;30/06/21
3,357.67;COP;21/01/16;21/01/16
3,356.78;COP;20/02/16;22/02/16
3,109.60;COP;8/04/16;8/04/16
3,653.23;COP;4/09/20;4/09/20
3,406.87;COP;17/02/16;17/02/16
3,441.89;COP;14/11/19;14/11/19
3,942.92;COP;17/04/20;17/04/20
3,913.59;COP;4/08/21;4/08/21
3,294.02;COP;10/12/15;10/12/15
3,086.75;COP;1/10/15;1/10/15
3,411.45;COP;31/01/20;31/01/20
3,288.81;COP;8/05/19;8/05/19
3,377.79;COP;19/09/19;19/09/19
3,738.19;COP;7/11/20;9/11/20
3,034.90;COP;3/10/15;5/10/15
3,482.10;COP;30/12/20;30/12/20
3,132.78;COP;5/04/19;5/04/19
3,203.86;COP;6/01/16;6/01/16
2,908.87;COP;16/10/15;16/10/15
3,910.81;COP;6/08/21;6/08/21
3,180.87;COP;29/12/15;29/12/15
3,009.36;COP;13/11/15;13/11/15
2,929.19;COP;21/10/15;21/10/15
3,645.90;COP;4/07/20;6/07/20
3,047.85;COP;29/03/16;29/03/16
2,897.83;COP;31/10/15;3/11/15
3,342.21;COP;21/05/19;21/05/19
2,925.36;COP;23/10/15;23/10/15
2,943.23;COP;28/04/16;28/04/16
3,368.49;COP;22/01/16;22/01/16
3,264.47;COP;13/06/19;13/06/19
3,639.62;COP;8/04/21;8/04/21
3,287.28;COP;8/01/16;8/01/16
3,452.67;COP;15/11/19;15/11/19
3,758.91;COP;27/06/20;30/06/20
2,913.74;COP;7/10/15;7/10/15
3,757.21;COP;9/09/20;9/09/20
3,715.28;COP;29/05/21;1/06/21
3,887.07;COP;13/08/21;13/08/21
3,065.74;COP;23/09/15;23/09/15
3,555.40;COP;20/02/21;22/02/21
3,319.80;COP;1/03/16;1/03/16
3,254.03;COP;7/05/19;7/05/19
3,377.39;COP;6/09/19;6/09/19
3,163.25;COP;5/03/16;7/03/16
2,971.15;COP;6/10/15;6/10/15
3,923.96;COP;16/06/22;16/06/22
3,627.28;COP;23/07/20;23/07/20
3,121.94;COP;30/09/15;30/09/15
3,333.37;COP;18/12/15;18/12/15
3,337.68;COP;19/12/15;21/12/15
3,337.77;COP;23/01/20;23/01/20
3,588.23;COP;26/02/21;26/02/21
3,032.59;COP;15/09/15;15/09/15
3,022.35;COP;31/03/16;31/03/16
3,082.04;COP;20/11/15;20/11/15
3,487.65;COP;8/12/20;9/12/20
3,101.10;COP;28/11/15;30/11/15
3,841.46;COP;29/10/20;29/10/20
2,928.70;COP;22/04/16;22/04/16
3,290.27;COP;17/05/19;17/05/19
3,584.58;COP;7/03/20;9/03/20
3,057.96;COP;12/04/16;12/04/16
3,770.35;COP;25/06/21;25/06/21
3,391.87;COP;18/02/16;18/02/16
3,447.74;COP;19/11/19;19/11/19
3,164.12;COP;12/03/16;14/03/16
3,143.36;COP;3/04/19;3/04/19
2,885.72;COP;29/04/16;29/04/16
3,545.84;COP;18/02/21;18/02/21
3,338.03;COP;19/02/16;19/02/16
3,102.25;COP;19/03/19;19/03/19
3,080.44;COP;26/09/15;28/09/15
2,910.70;COP;14/10/15;14/10/15
3,749.30;COP;12/08/20;12/08/20
3,250.69;COP;7/01/16;7/01/16
3,434.89;COP;12/02/16;12/02/16
3,268.37;COP;9/01/16;12/01/16
3,296.74;COP;16/01/20;16/01/20
3,332.70;COP;22/12/15;22/12/15
3,736.70;COP;13/04/22;13/04/22
3,847.40;COP;5/11/21;5/11/21
3,401.56;COP;4/02/20;4/02/20
2,891.91;COP;8/10/15;8/10/15
3,101.10;COP;29/08/15;31/08/15
3,385.65;COP;11/02/16;11/02/16
3,748.15;COP;31/03/22;31/03/22
3,953.26;COP;2/12/21;2/12/21
3,403.50;COP;21/02/20;21/02/20
3,382.20;COP;4/02/16;4/02/16
3,481.44;COP;4/12/20;4/12/20
3,138.46;COP;9/09/15;9/09/15
3,926.07;COP;6/05/20;6/05/20
3,320.49;COP;6/02/16;8/02/16
3,980.80;COP;21/01/22;21/01/22
3,038.48;COP;2/04/16;4/04/16
3,653.57;COP;13/04/21;13/04/21
2,969.62;COP;7/05/16;10/05/16
3,155.90;COP;17/03/16;17/03/16
3,990.10;COP;5/05/20;5/05/20
3,741.88;COP;17/06/20;17/06/20
3,166.67;COP;3/12/15;3/12/15
3,069.24;COP;18/11/15;18/11/15
